Target,Open,Return,Volatility_20,RSI_14,MACD_Signal
1,2588.449951,0.011287985,0.01151986,50.45868653,-7.154361362
1,2606.939941,0.002055602,0.00943281,55.506992,-6.538096352
0,2606.98999,-0.009171827,0.009476491,48.84284955,-6.096993673
0,2575.23999,-0.014511636,0.008788948,42.37903215,-6.375432797
0,2542.959961,-0.005394752,0.008442778,34.12078947,-7.295747768
1,2549.040039,0.018333305,0.009388372,42.36473268,-7.809872021
0,2570.23999,-0.004669845,0.008719215,44.02736173,-8.217542572
0,2591.899902,-0.005188396,0.008690046,42.17504639,-8.731698314
1,2557.22998,0.000436851,0.008674849,44.75430162,-9.247875791
0,2586.699951,-0.001356913,0.008676135,41.91270802,-9.772704852
0,2562.050049,-0.011514355,0.008610308,42.65833153,-10.72366575
0,2527.939941,-0.019390378,0.009364632,29.54025019,-12.65062527
0,2468.27002,-0.026379916,0.010715321,25.37915368,-16.10432863
1,2430.26001,0.000736438,0.010737646,25.27592433,-20.26881226
0,2413.050049,-0.000826836,0.010744485,17.97398111,-24.64620219
1,2440.310059,0.021602393,0.012004829,28.88374653,-28.03841454
1,2469.129883,0.001166384,0.011768406,31.59733822,-30.52545921
1,2475.76001,0.004182968,0.011456453,37.84156783,-32.08024359
0,2474.620117,-0.0006688,0.011403221,39.41560556,-32.92257035
1,2493.419922,0.008308417,0.011618921,33.48518022,-32.8703269
1,2524.110107,0.013233475,0.011738027,42.57905698,-31.65711202
0,2521.389893,-0.005516221,0.011739115,42.48861448,-29.93071091
0,2518.820068,-0.006864118,0.011674139,39.85369755,-28.18094946
1,2499.689941,0.000643158,0.011283073,40.63474611,-26.41835707
0,2496.929932,-0.019467639,0.012002063,38.19394873,-25.4578452
0,2479.02002,-0.000582241,0.011061519,44.85812322,-25.01520362
1,2472.060059,0.018586469,0.012005607,66.38896279,-24.13550008
0,2450.76001,-0.014439461,0.012333996,57.84767714,-23.54891637
0,2471.449951,-0.008989408,0.012417753,54.06010892,-23.47652019
0,2451.600098,-0.005606481,0.012434561,42.40239107,-23.89511309
0,2392.370117,-0.027831706,0.013568038,33.32438939,-25.62324009
1,2384.51001,0.024256754,0.014324501,41.53867752,-27.10961587
1,2412.149902,0.010203289,0.013211639,45.28055974,-27.91116589
1,2456.629883,0.016216968,0.013662854,47.73922005,-27.54589049
1,2473.75,0.004971493,0.013676901,45.04101698,-26.20876222
0,2511.080078,-0.002200873,0.012873651,46.01253174,-24.36044437
0,2487.310059,-0.012920972,0.013214819,44.33862573,-22.74618492
1,2463.060059,0.011242169,0.01343092,47.67077857,-20.87074878
0,2426.550049,-0.019521581,0.014140511,47.69932372,-19.65614614
0,2429.629883,-0.013046364,0.014218751,44.58315247,-19.38164407
1,2423.360107,0.015747815,0.014367541,43.64176447,-19.0625581
0,2450.550049,-0.000610149,0.014343394,47.21932772,-18.71257931
0,2449.52002,-0.004445814,0.014306552,48.51786582,-18.49204118
0,2419.459961,-0.010248265,0.014429528,47.22940541,-18.71931123
0,2397.48999,-0.002195648,0.013822508,55.40701095,-19.25691958
0,2400.870117,-0.000229236,0.013823513,46.88219142,-19.92574493
1,2402.580078,0.017916239,0.013775192,49.90820322,-19.91061835
1,2453.300049,0.019132475,0.014096945,50.99229573,-18.67682673
1,2513.48999,0.0013904,0.013917701,49.63085623,-16.64610305
1,2481.25,0.011616689,0.014015798,54.67503191,-13.72251229
1,2526.100098,0.000337103,0.012113001,60.43808903,-10.3477139
0,2528.419922,-0.002426691,0.011142387,55.39978874,-6.941074289
0,2508.149902,-0.010422203,0.011300324,60.00524701,-4.095563095
1,2501.48999,0.003149088,0.01074505,69.10313991,-1.616507978
0,2511.070068,-0.000236183,0.010689314,63.2495564,0.497177139
1,2528.27002,0.012287651,0.011010798,68.42666093,2.759399775
0,2520.850098,-0.001558836,0.010544862,70.49074452,4.926984709
0,2533.679932,-0.001386935,0.010299263,77.75431873,6.854554129
0,2533.22998,-0.000801579,0.009126565,78.99431746,8.482788953
1,2535.800049,0.011528865,0.008674701,81.79916055,10.28187506
0,2541.23999,-0.012394709,0.008777782,66.60802605,11.56661991
1,2529.290039,0.008471534,0.008896542,62.28076729,12.77526403
0,2534.330078,-0.007659229,0.009046866,55.95852417,13.53373996
0,2468.73999,-0.025193024,0.010618724,36.39051086,12.92762078
1,2481.439941,0.01130422,0.010828024,42.64657295,11.91108427
1,2503.939941,0.011113426,0.011015324,48.89612158,11.10347093
1,2521.820068,0.010951384,0.010605916,57.96777768,10.88226298
0,2532.090088,-0.005846094,0.009937135,54.04460446,10.77879055
0,2510.639893,-0.000257701,0.009937634,54.03389847,10.7196008
1,2532.870117,0.007052013,0.009724091,51.99118915,10.95050724
1,2534.709961,0.00367848,0.009752302,54.20045809,11.4751892
1,2558.949951,0.013647845,0.01014477,59.65253142,12.68524003
1,2588.199951,0.003050565,0.009760374,60.96988627,14.35824453
1,2595.98999,0.007475685,0.009834139,59.80316757,16.51002742
1,2613.25,0.006278736,0.009856224,68.07260003,19.07296469
1,2633.909912,0.01702063,0.010148085,70.3271047,22.42910233
0,2661.719971,-0.006535591,0.010320382,70.7476817,25.77678436
1,2653.76001,0.000195934,0.010294852,87.64026108,28.89322165
0,2636.120117,-0.003507168,0.010359664,82.96920885,31.4869604
0,2617.639893,-0.005662931,0.010284874,75.69645608,33.30635176
1,2629.860107,0.00410603,0.009744156,73.84370763,34.64141823
0,2637.629883,-0.007322767,0.009871096,72.35234695,35.21541825
0,2585.610107,-0.033935337,0.012641916,51.84674214,33.78257956
0,2522.199951,-0.001524059,0.011108069,48.29865977,31.02842191
1,2548.449951,0.01155037,0.011119423,51.53346879,27.98577245
1,2573.550049,0.007048129,0.010973123,48.83488976,25.14567599
0,2553.439941,-0.004922028,0.010815692,45.48963503,22.32180537
1,2555.399902,0.00269552,0.010718519,43.17290196,19.71550447
0,2516.689941,-0.01275674,0.011153596,35.59130219,16.814121
1,2552.600098,0.01466739,0.011513347,33.99430543,14.43538093
0,2598.060059,-0.000458353,0.011494254,35.93069414,12.45719092
0,2565.179932,-0.002828595,0.011091105,34.92274633,10.68922075
1,2588.320068,0.017273427,0.011744069,44.72188146,9.828585926
1,2627.27002,0.000632073,0.011626404,47.14399919,9.585693012
1,2613.47998,0.006231972,0.0116251,48.04992009,9.980612232
1,2648.159912,0.00322602,0.010966117,52.48488298,10.86714272
1,2633.899902,0.002286521,0.010893351,74.42130868,12.08676553
0,2636.429932,-0.004184363,0.010928972,72.12296195,13.24722844
0,2653.040039,-0.006177651,0.010985201,63.09846161,14.02016561
1,2628.090088,0.010753794,0.011191893,64.71693332,14.92653157
0,2620.280029,-0.013914854,0.011590485,58.58329063,15.24803075
0,2592.629883,-0.018859645,0.012223766,47.90831842,14.3668625
0,2513.439941,-0.030047093,0.011668344,41.71165374,11.51907868
1,2511.23999,0.016230482,0.012278635,42.22876858,8.204170309
0,2525.620117,-0.006159216,0.012030558,40.536686,4.503782665
0,2437.429932,-0.00764614,0.011961318,39.23508561,0.439810384
0,2450.48999,-0.008557538,0.012040066,29.06465677,-3.979522416
0,2359.25,-0.055657849,0.017187696,20.5565883,-10.57011393
1,2381.199951,0.002589996,0.017161053,18.83236991,-18.05582162
0,2329.98999,-0.01736334,0.016813083,15.95408026,-26.3156377
1,2395.129883,0.065989498,0.022931645,34.75563743,-32.15281594
0,2400.73999,-0.005046947,0.022938432,34.68727871,-36.28913331
1,2454.280029,0.009524286,0.022652991,37.84504869,-38.6901786
1,2464.51001,0.008762616,0.022794171,37.21418725,-39.44620012
0,2472.780029,-0.01210134,0.022788648,37.60745705,-39.51992792
1,2451.699951,0.009389433,0.022925465,42.91767581,-38.70543623
1,2473.300049,0.005266336,0.022972842,50.20742137,-37.08113814
1,2486.379883,0.002013353,0.022999412,46.82437596,-34.87012999
0,2481.179932,-0.000715325,0.022989538,48.09836538,-32.35621128
1,2520.560059,0.01565171,0.023160713,53.70011432,-29.08952302
0,2525.340088,-0.001278917,0.022995948,55.6116632,-25.50749011
1,2544.590088,0.009503106,0.022743482,77.6903058,-21.47501777
1,2551.22998,0.001005403,0.021598135,77.49198655,-17.28181743
1,2550.25,0.006496949,0.021358006,87.08170159,-12.90409946
0,2561.040039,-0.003434063,0.021319217,74.9184943,-8.75136101
1,2556.52002,0.001243808,0.021221196,79.59665047,-4.886648709
1,2577.040039,0.005473109,0.021103492,78.68723924,-1.170401037
1,2581.27002,0.002206827,0.01581884,76.90732372,2.351267612
0,2587.929932,-0.000856747,0.01586659,90.09893823,5.525748557
1,2593.939941,0.011663527,0.015009056,90.5137826,8.783203819
1,2601.76001,0.000417992,0.00652444,89.79381828,11.91927371
1,2625.360107,0.012325526,0.006514481,91.29807839,15.30063401
0,2634.5,-0.007274929,0.006856746,83.40618174,18.31712415
1,2630.639893,0.002101966,0.006737869,80.11067123,20.99295189
0,2613.699951,-0.008927048,0.006388504,71.5149827,22.89300638
0,2622.679932,-0.00062221,0.006262315,66.70684242,24.12919531
1,2615.899902,0.009139837,0.006405744,70.47836395,25.20888426
0,2614.659912,-0.012153564,0.007233847,56.96946043,25.56731893
0,2603.570068,-0.000609111,0.007231731,59.07695229,25.37141722
1,2598.449951,0.020180554,0.007719361,67.29769066,25.61508365
0,2630.290039,-0.002715146,0.007761071,63.33809826,25.94855591
1,2648.860107,0.012486608,0.007931955,67.10819441,26.78707137
1,2691.060059,0.018909047,0.008721997,72.88281288,28.64266691
0,2713.23999,-0.008442856,0.009066118,64.75274936,30.60672026
1,2692.909912,0.000481915,0.008972507,64.77693146,32.48677655
1,2737.919922,0.026628721,0.010391565,68.81917179,35.28823127
1,2790.330078,0.014872732,0.010666771,75.90122684,39.09739562
1,2841.560059,0.015547366,0.010928394,78.16745439,43.94690589
1,2872.620117,0.005630733,0.01083855,83.64210714,49.35064985
1,2887.320068,0.012253405,0.010856825,85.28624673,55.2674584
1,2909.98999,0.004468459,0.010795867,84.90979243,61.27695902
0,2930.570068,-0.008701935,0.011134651,86.23901974,66.48446638
1,2903.5,0.017978109,0.011139102,88.06934233,71.59504675
1,2959.929932,0.001235343,0.011156096,86.67693531,76.27186676
1,2933.629883,0.007419548,0.010601912,88.79394243,80.60704897
1,2989.560059,0.001867326,0.010526744,88.03514274,84.40566985
1,2986.52002,0.014809922,0.010666217,87.84302755,88.18006819
0,2992.199951,-0.00243895,0.009935816,91.42692225,91.42285799
1,3061.139893,0.02958063,0.010841903,93.02893676,95.37673629
1,3127.790039,0.001485387,0.010643569,91.86539155,99.42521096
0,3108.340088,-0.009230255,0.011085324,84.2566325,102.6364076
0,3077.870117,-0.007669965,0.011543255,77.02441867,104.5437041
1,3072.75,0.005157173,0.011195372,77.00454527,105.5469231
1,3089.639893,0.005843654,0.010661303,75.88081338,105.9767117
0,3083.820068,-0.004722167,0.010884974,71.87280627,105.5502401
1,3100.330078,0.013401352,0.009996045,79.93732103,105.0263481
0,3122.280029,-0.019892368,0.01131611,64.15532152,103.2404678
1,3044.780029,0.001699236,0.011006995,64.3008644,100.6047131
1,3071.73999,0.018133854,0.011472159,67.18840297,98.23029628
1,3123.219971,0.006032212,0.011324482,68.20218343,96.2200493
1,3144.139893,0.015792628,0.011634371,68.59716592,95.11371631
0,3186.350098,-0.002343519,0.011340905,68.58296539,94.29613217
1,3175.590088,0.008268864,0.010950288,63.25691586,93.90643249
1,3194.820068,0.004138,0.010928756,64.09292176,93.80271546
0,3207.47998,-0.008988376,0.011294962,64.0574618,93.20880352
1,3201.419922,0.001854818,0.011295056,68.82092938,92.22063211
0,3200.439941,-0.001321926,0.011022121,66.59159609,90.75963145
1,3191.110107,0.007132839,0.010995485,67.04176928,89.23480234
0,3210.120117,-0.012728912,0.009701189,62.42663188,86.89445785
1,3189.649902,0.004362883,0.009729016,59.52366518,84.18824961
1,3209.429932,0.00209812,0.009411829,72.76553643,81.30928133
1,3184.370117,0.001755269,0.00914489,72.80283564,78.37697667
1,3228.610107,0.004214568,0.009131615,68.36522697,75.60122657
1,3192.169922,0.006558628,0.009147858,68.6404927,73.23264201
1,3233.310059,0.007398045,0.009062926,65.21309352,71.457823
0,3275.780029,-0.002774654,0.008794121,64.77870882,69.84126802
0,3210.320068,-0.038832957,0.011908876,37.68629997,66.23873445
1,3114.27002,0.00908508,0.012042291,40.36855377,61.88145682
1,3187.149902,0.015963784,0.011896533,51.56217794,57.94020497
1,3182.060059,4.37e-05,0.011847234,50.79883261,54.33649141
1,3214.810059,0.009236631,0.011509417,55.05911584,51.48070315
0,3220.580078,-0.005474496,0.011574386,49.89647405,48.84415689
0,3220.719971,-0.00100934,0.011434503,55.27999485,46.32022153
0,3209.75,-0.00525766,0.011452229,50.87263953,43.62461102
1,3225.399902,0.010802877,0.011521061,54.46811439,41.41306936
1,3226.52002,0.000400015,0.011517275,53.94514106,39.5470545
0,3202.629883,-0.014998445,0.012034516,46.07001858,37.13342022
0,3185.040039,-0.008094965,0.012031837,40.47727641,34.0080937
0,3121.52002,-0.00681249,0.011793166,34.92072325,30.18047489
1,3140.709961,0.003721906,0.011779817,37.50722793,26.23040296
1,3165.409912,0.008590778,0.011946799,57.80381431,22.78147422
1,3195.139893,0.012980004,0.012304132,59.44526083,20.43173444
0,3199.919922,-0.009501972,0.012452814,46.98422454,18.36094449
1,3185.870117,0.002453262,0.012364963,48.26649974,16.65614216
1,3175.330078,0.002874081,0.012251229,44.70844326,15.37828454
0,3208.800049,-0.003225603,0.012255293,45.84717552,14.23547384
0,3164.580078,-0.013521639,0.00883929,40.29195888,12.51745293
1,3155.72998,0.009360745,0.008853588,47.4279633,10.96981466
1,3177.75,0.003804695,0.008127429,43.73761959,9.777663265
1,3188.840088,0.005153264,0.00821531,46.28396129,9.110347878
1,3208.830078,0.00134029,0.00793782,54.80001111,8.854652052
1,3209.810059,0.004514642,0.007911822,62.20268515,9.08103378
1,3231.310059,0.012566805,0.008370222,71.82438682,10.22252261
1,3272.199951,0.016711394,0.008938917,75.36774826,12.72364118
1,3336.600098,0.008951472,0.008852599,75.56006495,16.39020309
1,3374.649902,0.015351979,0.009335327,76.26603066,21.3767796
1,3407.780029,0.003466317,0.00835668,84.04980107,27.06837289
1,3421.129883,0.012417437,0.008108032,85.54055153,33.51683229
0,3433.830078,-0.010499769,0.008418867,77.3882841,39.4473778
1,3432.77002,0.014032972,0.00868539,81.72343711,45.41672622
0,3461.22998,-0.004639892,0.008887998,87.15063887,50.73772969
1,3463.840088,0.006794857,0.00867494,86.95798344,55.63127724
1,3489.459961,0.005056734,0.008079675,87.13356125,60.15342199
0,3492.030029,-0.004030202,0.00829813,83.58040278,63.84445822
0,3458.97998,-0.000296585,0.008356495,83.18981983,66.65913746
0,3440.389893,-0.024505146,0.010479551,67.65964964,67.26796977
1,3414.429932,0.013337048,0.009939642,67.97897314,67.02948667
0,3436.0,-0.001926394,0.009964161,62.85474455,66.0141941
1,3444.060059,0.009119307,0.010033098,62.98960631,64.91303211
1,3525.47998,0.027020971,0.011234022,66.28791133,65.15764513
1,3598.110107,0.017296846,0.011503595,69.49649957,67.06387715
0,3550.080078,-0.007214881,0.011875413,63.35701639,69.34318649
0,3604.120117,-0.00634389,0.012027794,65.09430214,71.21599789
1,3580.639893,0.026803779,0.012734829,68.17390241,74.09670034
1,3675.820068,0.024906512,0.013456462,74.67643532,78.74252598
1,3732.76001,0.000138667,0.013316399,73.69615346,84.07997736
1,3775.399902,0.017551876,0.01359618,75.68093207,90.42929439
1,3851.01001,0.002398661,0.013520118,77.70690493,97.01986611
1,3827.22998,0.015649149,0.013179192,79.74592101,104.1497448
0,3835.790039,-0.0098154,0.013537664,85.53555967,110.398332
1,3893.22998,0.024971663,0.013987287,86.59060271,117.0474643
1,3999.790039,0.025685063,0.014594668,89.02721627,124.9475422
0,4010.469971,-0.008019176,0.01500612,84.95662352,132.4155279
1,4061.540039,0.017639092,0.01494418,84.51465572,140.0480158
1,4105.950195,0.001406464,0.01489874,83.30931026,147.1558833
1,4083.25,0.005042981,0.012763793,86.85289453,153.555747
1,4123.359863,0.027844216,0.013356311,91.19504368,160.65108
0,4219.240234,-0.02371695,0.015209461,78.81981738,165.8467005
0,4055.469971,-0.028463781,0.017438493,65.38704858,167.3294797
1,4092.459961,0.005501428,0.016837797,66.25933683,166.3774907
0,3963.719971,-0.018053109,0.017484093,58.08142443,162.4104076
1,3991.870117,0.030219331,0.018118836,62.84559712,158.2975499
1,4124.299805,0.00813852,0.017869927,61.79520977,154.4770256
1,4097.439941,0.010715007,0.017310659,66.04452123,151.3899182
1,4127.569824,0.004876589,0.016767943,63.10055882,148.9021987
0,4061.909912,-0.03813808,0.01945914,48.32292526,144.0434896
1,4078.570068,0.019363972,0.019530515,54.03381404,138.8644254
0,4044.469971,-0.033167423,0.021232022,43.88129123,131.2756683
0,3966.639893,-0.006098236,0.021039178,42.57992066,121.890511
1,4030.969971,0.019172896,0.021272897,45.39781461,112.7955844
0,3908.699951,-0.037851626,0.022402341,34.0075438,101.6837245
0,3915.159912,-0.001868535,0.021517397,36.99032719,89.5435631
1,3942.360107,0.003047267,0.021509607,42.3138239,77.37818705
1,3891.879883,0.026722645,0.02201778,46.83183005,67.30311762
1,3989.449951,0.006574261,0.022083462,51.67706718,59.32841599
0,3995.300049,-0.015129468,0.022245334,42.10854893,51.99064221
0,3967.919922,-0.001584064,0.021123034,39.69120342,45.2190075
1,3939.090088,0.019018565,0.021128601,41.66700473,40.2436931
1,4010.26001,0.010355655,0.020261312,42.95913157,37.22340422
0,4018.909912,-0.001929995,0.020231109,51.05523811,35.3776908
1,4023.5,0.017758376,0.020116269,50.67793722,35.4256766
1,4109.25,0.013365763,0.019228371,64.05846085,37.45164527
0,4129.77002,-0.002719784,0.019169893,65.22591027,40.34552122
0,4159.049805,-0.002063401,0.019023879,60.23046537,43.40332013
0,4163.319824,-0.005895981,0.019025941,75.28693308,45.91567616
1,4123.830078,0.013754625,0.016999183,78.76108478,48.75186951
0,4053.73999,-0.01837464,0.0170741,68.68250151,50.30961376
0,4093.320068,-0.022358683,0.016069,53.12866097,49.41053143
1,4019.429932,0.014323123,0.016265749,55.40704402,47.81994199
0,3989.600098,-0.015259775,0.016145528,55.27115568,44.78274251
1,4055.780029,0.006518957,0.01340896,57.54275712,41.31143558
1,4096.259766,0.021235932,0.014012849,58.22345086,39.0180431
1,4127.399902,0.002773951,0.014013213,56.28138021,37.67595317
0,4136.240234,-0.002112954,0.012947136,56.20210644,36.77580597
1,4130.370117,0.005125823,0.012923479,52.48848293,36.45202854
1,4146.47998,0.022006518,0.013010148,55.20326825,37.87333536
0,4193.75,-0.001514049,0.013008684,55.63590708,40.12564806
1,4224.529785,0.022652139,0.013250071,62.23875918,44.21230263
1,4385.919922,0.034316204,0.014801881,70.72430082,51.49318994
1,4446.080078,0.015246137,0.014875102,71.11838618,61.3613824
1,4566.339844,0.005652456,0.014614455,78.87430202,72.60220085
1,4531.459961,0.000287858,0.01452581,89.11374454,83.96951852
1,4530.029785,0.007457589,0.014434685,88.74236893,95.1704941
1,4639.890137,0.008388036,0.014351137,97.71525146,106.076893
1,4662.439941,0.014670957,0.014216552,97.85127535,117.0676636
1,4685.109863,0.006491007,0.014119742,97.66898079,127.7543122
1,4710.279785,0.01576289,0.012981984,97.8758955,138.5867551
1,4820.660156,0.009002602,0.010804256,99.14214883,149.3159352
1,4829.399902,0.013204576,0.010781939,99.18882215,160.0974347
0,4900.279785,-0.003855549,0.00962983,96.46540545,169.679948
1,4808.939941,0.004949123,0.00966656,97.42221139,178.0076744
1,4987.060059,0.008676215,0.00931356,97.22203692,185.386308
1,4984.080078,0.007579972,0.009195765,96.68458152,191.9596649
0,4997.540039,-0.008112107,0.009686281,89.06037655,196.6003544
1,4932.890137,0.027327568,0.010394044,90.89904404,201.4963191
1,5145.390137,0.016905112,0.010163757,91.94404392,207.207821
1,5243.419922,0.009754747,0.009788526,92.12029808,213.4635507
1,5210.350098,0.000595617,0.009631541,91.73242449,219.2955455
0,5122.620117,-0.052578679,0.015969382,63.89064957,219.6738923
1,5114.810059,0.068370247,0.020933466,72.90818228,221.5126197
1,5260.709961,0.015699463,0.02099765,73.09517059,224.9899602
0,5251.029785,-0.038638318,0.023517723,61.48001574,225.4882416
0,5013.149902,-0.014414386,0.023969955,56.51154815,222.3917704
1,5299.100098,0.041048173,0.025217726,62.83153619,220.0305001
1,5350.209961,0.000688916,0.025183585,62.35040798,217.8105592
1,5293.75,0.009959144,0.025197976,62.59100861,216.1415373
1,5425.390137,0.031334409,0.025719842,65.41304772,217.0895118
0,5513.709961,-0.002763402,0.025807146,66.38275155,218.8898153
1,5642.089844,0.030913371,0.026328431,67.06004507,223.3471565
1,5696.890137,0.023123834,0.026409326,67.89799029,230.8216553
1,5903.109863,0.006466362,0.026400315,67.66421439,239.8685839
1,5853.47998,0.021133834,0.026540496,69.72579647,250.8512899
1,6022.700195,0.019133436,0.026622388,82.80602841,263.7221402
1,6121.029785,0.036721779,0.026878505,81.58065068,280.0650341
0,6197.490234,-0.010010692,0.027076734,77.38916134,296.0817272
0,6165.149902,-0.072423177,0.033060087,67.08895455,303.1646107
0,5592.589844,-0.120576822,0.044600159,50.08934246,292.4435982
1,5250.919922,0.096270935,0.049231669,55.20911986,278.2823288
1,5491.02002,0.000173752,0.047365742,55.16533346,262.0883477
0,5265.370117,-0.059625379,0.047439141,48.30175641,239.5590447
1,5523.209961,0.053451384,0.048767044,50.16462724,218.1726237
1,5658.720215,0.013982665,0.04786302,51.61025555,199.3606302
0,5567.649902,-0.004759435,0.047712338,48.4604602,182.2680246
0,5412.390137,-0.017196036,0.047185637,44.67638885,165.2019152
1,5510.819824,0.011410082,0.047233116,45.13186357,149.6694219
1,5711.799805,0.01633015,0.0473074,44.53171414,137.0172285
1,5767.100098,0.0504478,0.048056837,47.50271084,131.061136
0,5761.399902,-0.027309495,0.048549032,41.27691736,126.7339661
1,5813.350098,0.00311978,0.048096882,42.46849746,123.6526184
0,5580.149902,-0.064943296,0.050103783,43.55652195,115.2417394
1,5638.200195,0.027409688,0.050530787,59.40964403,106.032631
1,5680.330078,0.015896887,0.050418009,51.4261972,97.97291056
0,5594.060059,-0.032212555,0.050567924,47.20430296,87.93309305
0,5300.609863,-0.003953851,0.049623581,54.88602972,76.63362219
0,5181.799805,-0.029706595,0.049882931,42.88675548,62.38453845
0,5143.75,-0.042605092,0.048124696,35.64611708,43.30427965
1,5330.040039,0.084362912,0.042748484,47.76745069,28.89786738
0,5551.689941,-0.044654824,0.038672876,44.91612001,14.20702134
1,5375.5,0.027368865,0.039258157,46.64399593,2.361105552
1,5423.350098,0.013581217,0.036769802,46.27620034,-5.920906668
1,5552.189941,0.008155416,0.034875182,40.69959098,-10.81231235
1,5804.700195,0.0687125,0.037857467,52.15752,-7.273742303
0,5826.450195,-0.016063457,0.038055182,49.93876736,-0.125327448
1,5876.120117,0.013994499,0.037872415,59.80532832,10.20130181
0,5737.279785,-0.008576739,0.037911553,55.75551745,21.15367508
1,5960.0,0.027395471,0.038197059,57.12809065,34.41472191
1,6141.600098,0.020718049,0.036878354,64.17571437,50.32180267
1,6149.490234,0.022106558,0.036484786,66.83114896,69.08721356
0,6227.330078,-0.005481788,0.036544838,70.68321198,87.95847047
1,6213.919922,0.004387964,0.032556482,78.97234816,106.1398122
1,6302.540039,0.027235556,0.032551014,75.89737617,125.3960834
1,6387.569824,0.004611427,0.032488348,88.40524707,144.5008673
1,6488.830078,0.009018466,0.031151918,87.72537558,163.1032906
0,6496.100098,-2.78e-05,0.031081253,87.06581495,180.0410543
1,6533.600098,0.021526848,0.029796582,87.89672039,196.8612301
1,6646.799805,0.003928967,0.026953851,84.11927051,212.6919351
1,6619.0,0.007510877,0.021811851,92.18491153,227.3836237
0,6739.390137,-0.01375447,0.01843533,83.84621981,238.6047015
1,6782.930176,0.051239093,0.020087544,90.85189808,251.912921
1,7093.009766,0.06451931,0.022970077,92.43242769,272.3982361
1,7499.069824,0.014285177,0.022911889,92.34925012,297.3703183
1,7353.939941,0.001061434,0.019696345,91.71340893,323.2946151
1,7775.310059,0.043243563,0.019600401,94.91883416,352.8929566
0,7953.410156,-0.022895018,0.021394197,86.20502761,379.5809283
1,7513.649902,0.026279723,0.020922032,86.42235907,405.385169
1,7873.910156,0.017516601,0.020740969,87.11823767,430.5509915
